Entity,Year,Biofuels Production - Kboed - Total,Biofuels Production - Kboed - Biogasoline,Biofuels Production - Kboed - Biodiesel,Biofuels Production - PJ - Total,Biofuels Production - PJ - Biogasoline,Biofuels Production - PJ - Biodiesel,Carbon Dioxide Emissions,Coal - Prices,Coal - Reserves - Anthracite and bituminous,Coal - Reserves - Sub-bituminous and lignite,Coal - Reserves - Total,Coal Consumption - EJ,Coal Production - EJ,Coal Production - Tonnes,Electricity Generation ,Gas - Prices ,Gas - Proved reserves,Gas - Proved reserves history ,Gas Consumption - Bcf,Gas Consumption - Bcm,Gas Consumption - EJ,Gas Production - Bcf,Gas Production - Bcm,Gas Production - EJ,Geo Biomass Other - EJ,Geo Biomass Other - TWh,Geothermal Capacity,Hydro Consumption - EJ,Hydro Generation - TWh,Nuclear Consumption - EJ,Nuclear Generation - TWh,Oil - Proved reserves,Oil - Proved reserves history,Oil - Refinery throughput,Oil - Refining capacity,Oil - Spot crude prices,Oil Consumption - Barrels,Oil Consumption - Tonnes,Oil Production - Barrels,Oil Production - Tonnes,Primary Energy Consumption,Renewables Power - EJ,Renewables Power - Twh,Solar Capacity,Solar Consumption - EJ,Solar Generation - TWh,Wind Capacity,Wind Consumption - EJ,Wind Generation -TWh,Cobalt and Lithium - Prices - Cobalt,Cobalt and Lithium - Prices - Lithium Carbonate,Cobalt Production-Reserves - Production,Cobalt Production-Reserves - Reserves,Elec Gen by fuel - Oil,Elec Gen by fuel - Natural Gas,Elec Gen by fuel - Coal,Elec Gen by fuel - Nuclear energy,Elec Gen by fuel - Hydro electric,Elec Gen by fuel - Renewables,Elec Gen by fuel - Other #,Elec Gen by fuel - Total,Elec Gen from Coal,Elec Gen from Gas,Elec Gen from Oil,Elec Gen from Other,Graphite Production-Reserves,Lithium Production-Reserves,Oil - Crude prices since 1861,Oil Consumption - EJ,Primary Energy - Cons by fuel - Oil,Primary Energy - Cons by fuel - Natural Gas,Primary Energy - Cons by fuel - Coal,Primary Energy - Cons by fuel - Nuclear energy,Primary Energy - Cons by fuel - Hydro electric,Primary Energy - Cons by fuel - Renewables,Primary Energy - Cons by fuel - Total,Primary Energy - Cons capita,Rare Earth Production-Reserves,Renewables Generation by source - Wind,Renewables Generation by source - Solar,Renewables Generation by source - Other renewables+,Renewables Generation by source - Total,Biofuels Consumption - Kboed - Total,Biofuels Consumption - Kboed - Biogasoline,Biofuels Consumption - Kboed - Biodiesel,Biofuels Consumption - PJ - Total,Biofuels Consumption - PJ - Biogasoline,Biofuels Consumption - PJ - Biodiesel,Total Liquids - Consumption,Renewables Consumption - EJ
United States,2017,696.0396303,607.0190682,89.02056204,1554.641571,1355.809407,198.8321648,4983.869718,,,,,13.86933351,15.66136318,702.7137571,4302.539017,2.956705184,,11.88813429,71.59607219,739.9919615,26.63971061,72.1938817,746.1707115,26.86214561,0.745203202,82.80035579,2483,2.671260073,296.8066747,7.625838647,847.3154053,,61.233,16581,18567,,18883.3369,826.3321458,13134.85366,573.92242,92.33052485,3.759563766,417.7293073,43115,0.702518182,78.05757576,87597,2.311842382,256.8713758,,,,,,,,,,,,,1310.004561,1393.994292,22.99995484,13.68882154,,0.9,,36.28509862,,,,,,,,284.019852,0,,,,,662.4957902,551.7419635,110.7538268,1479.719619,1232.34505,247.3745686,19957.72329,5.239283385
United States,2018,716.5406326,612.9255197,103.615113,1600.431652,1369.00178,231.4298713,5116.785715,,,,,13.28205107,15.39882493,685.9832192,4457.415464,3.126203246,12.87400404,12.87400404,79.33143418,819.9419575,29.51791047,80.87205057,835.8652297,30.09114827,0.73290448,81.91285368,2540.5,2.590393753,289.514596,7.601349645,849.5626074,68.894,68.894,16961.66602,18762,,19427.64252,844.3643243,15359.94371,671.6249364,95.60291901,4.040853132,451.6247618,53183.5,0.843809144,94.30808081,94417.4,2.464139507,275.4038273,,,,,27.12434301,1579.27594,1246.693485,849.5626074,289.514596,451.6247618,13.61973135,4457.415464,1246.693485,1579.27594,27.12434301,13.61973135,,0.9,,37.10727846,37.10727846,29.51791047,13.28205107,7.601349645,2.590393753,5.503935603,95.60291901,292.2776253,18,275.4038273,94.30808081,81.91285368,451.6247618,655.0470547,549.2772438,105.7698108,1463.082471,1226.839968,236.2425037,20491.98022,5.503935603
United States,2019,697.1239238,600.9302399,96.19368387,1557.063399,1342.209684,214.8537143,4964.693088,,219534,30003,249537,11.34064317,14.30091719,639.7999022,4401.299402,2.528934386,454.64111,12.87400404,81.91502531,846.6450519,30.47922187,89.0975233,920.880839,33.15171021,0.698352206,78.33996947,2555.3,2.417207095,271.158204,7.595138119,852.0097495,8.19730167,68.894,16562,18974,,19399.96374,841.7887834,17044.6017,746.7164461,94.64880404,4.366268399,489.8006048,62297.9,0.96594954,108.3585859,103584.2,2.701966652,303.1020495,,,,,19.96442151,1700.876426,1053.52953,852.0097495,271.158204,489.8006048,13.9604667,4401.299402,1053.52953,1700.876426,19.96442151,13.9604667,,0.9,,36.98803904,36.98803904,30.47922187,11.34064317,7.595138119,2.417207095,5.82855475,94.64880404,287.6295805,26,303.1020495,108.3585859,78.33996947,489.8006048,654.690618,553.6760688,101.0145492,1462.286351,1236.664977,225.6213737,20466.27436,5.82855475
Uruguay,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,1985,,,,,,,101.4015953,,,,,0.062299055,0.062299055,5.3,47.939,,,,3.012666642,31.13786873,1.120963274,3.167324371,32.73635693,1.17850885,0,0,,0.054314426,5.4314426,0,0,,,,175,,232.471726,11.60851293,54.60821918,2.31,1.734027847,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.496451092,,,,,,,,96.00801043,,,,,,,,,,,,232.471726,0
Uzbekistan,1986,,,,,,,100.484673,,,,,0.070527232,0.070527232,6,52.171,,,,2.904250566,30.01731809,1.080623451,3.534510573,36.53146509,1.315132743,0,0,,0.04618273,4.618273,0,0,,,,175,,238.5313973,11.90342568,60.62191781,2.53,1.706273868,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.508940455,,,,,,,,92.15341673,,,,,,,,,,,,238.5313973,0
Uzbekistan,1987,,,,,,,100.2784032,,,,,0.058772693,0.058772693,5,54.755,,,,3.040869472,31.42936332,1.13145708,3.644391731,37.66715831,1.356017699,0,0,,0.067705208,6.7705208,0,0,,,,175,,226.3556712,11.28899439,64.27123288,2.67,1.740493447,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.482558466,,,,,,,,91.71878956,,,,,,,,,,,,226.3556712,0
Uzbekistan,1988,,,,,,,106.9621856,,,,,0.064649962,0.064649962,5.5,50.59,,,,2.989915838,30.98738938,1.115546018,3.643566121,37.76179941,1.359424779,0,0,,0.071638474,7.1638474,0,0,,,,175,,278.5689617,13.92317701,60.35519126,2.44,1.846862251,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.595027797,,,,,,,,94.98419558,,,,,,,,,,,,278.5689617,0
Uzbekistan,1989,,,,,,,109.3693156,,,,,0.072878139,0.072878139,6.2,55.874,,,,3.168972589,32.75339233,1.179122124,3.763429652,38.89749263,1.400309735,0,0,,0.05502153,5.502153,0,0,,,,175,,267.0983288,13.30628443,66.48493151,2.7,1.875566335,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.568544542,,,,,,,,94.16382818,,,,,,,,,,,,267.0983288,0
Uzbekistan,1990,,,,,,,103.4137181,,,,,0.076404501,0.076404501,6.5,56.325,,,,3.373168407,34.86388889,1.2551,3.561072512,36.806,1.325016,0,0,,0.06648,6.648,0,0,,,160.6575342,175,,202.7509589,10.1,68.99452055,2.8,1.827853942,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.429869441,,,,,,,,89.6079443,,,,,,,,,,,,202.7509589,0
Uzbekistan,1991,,,,,,,105.0361265,,,,,0.069915996,0.069915996,5.948,54.165,,,,3.399631452,35.13740167,1.26494646,3.658853007,37.816625,1.3613985,0,0,,0.06031,6.031,0,0,,0.2622,158.6493151,175,,216.5227671,10.674,68.73972603,2.8,1.850996371,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.455823915,,,,,,,,88.62861391,,,,,,,,,,,,216.5227671,0
Uzbekistan,1992,,,,,,,99.96106701,,,,,0.055011241,0.055011241,4.68,50.911,,,,3.407327887,35.31343412,1.271283628,3.711078936,38.4615,1.384614,0,0,,0.06281,6.281,0,0,,0.2622,133.3419126,175,,174.9679508,8.675,79.3715847,3.3,1.760372216,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.371267347,,,,,,,,82.35615566,,,,,,,,,,,,174.9679508,0
Uzbekistan,1993,,,,,,,108.336894,,,,,0.044749528,0.044749528,3.807,49.149,,,,3.724147138,38.4914823,1.385693363,3.931707151,40.63675,1.462923,0,0,,0.07358,7.358,0,0,,0.2622,159.5128493,175,,181.8568493,9.221,93.57506849,4.001,1.895039813,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.391016922,,,,,,,,86.68200837,,,,,,,,,,,,181.8568493,0
Uzbekistan,1994,,,,,,,101.2415729,,,,,0.045196201,0.045196201,3.845,47.8,,,,3.783940801,39.10948869,1.407941593,4.12354317,42.6195,1.534302,0,0,,0.07156,7.156,0,0,,0.2622,140.635589,175,,157.9496986,7.915,124.2857534,5.517,1.861494868,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.336797074,,,,,,,,83.33981166,,,,,,,,,,,,157.9496986,0
Uzbekistan,1995,,,,,,,97.33504395,,,,,0.037345438,0.035898361,3.054,47.453,,,,3.877980759,40.0814528,1.442932301,4.193386381,43.341375,1.5602895,0,0,,0.06188,6.188,0,0,,0.262,134.1289589,175,,132.1386301,6.67,172.2934247,7.587,1.826251656,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.284093917,,,,,,,,80.13027124,,,,,,,,,,,,132.1386301,0
Uzbekistan,1996,,,,,,,100.0914586,,,,,0.034889987,0.033347626,2.837,45.419,,,,4.026836403,41.734,1.502424,4.268297996,44.2365,1.592514,0,0,,0.06525,6.525,0,0,,0.5942,131.5995355,175,,129.8475956,6.605,173.5401639,7.623,1.88387631,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.281312323,,,,,,,,81.11309937,,,,,,,,,,,,129.8475956,0
Uzbekistan,1997,,,,,,,98.3517293,,,,,0.034662894,0.034628871,2.946,46.054,,,1.237660337,3.960575678,40.935125,1.4736645,4.388947372,45.362625,1.6330545,0,0,,0.05777,5.777,0,0,,0.594,132.2813973,232,,139.1756986,7.008,181.5073973,7.891,1.86462654,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.298529146,,,,,,,,78.8742863,,,,,,,,,,,,139.1756986,0
Uzbekistan,1998,,,,,,,102.5666207,,,,,0.034758437,0.034699398,2.952,45.9,,,1.237660337,3.976406806,41.09875,1.479555,4.786588052,49.4725,1.78101,0,0,,0.05758,5.758,0,0,,0.594,139.3904928,232,,137.8891233,6.892,191.4539726,8.176,1.866292664,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.294399227,,,,,,,,77.64567083,,,,,,,,,,,,137.8891233,0
Uzbekistan,1999,,,,,,,114.1236241,,,,,0.034746416,0.034746416,2.956,45.372,,1.237660337,1.237660337,4.607789432,47.6245,1.714482,4.85550002,50.18475,1.806651,0,0,,0.05692,5.692,0,0,0.594,0.594,147.0618895,232,,141.7939726,7.098,190.8767123,8.1,2.108597592,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.302449176,,,,,,,,86.37527392,,,,,,,,,,,,141.7939726,0
Uzbekistan,2000,,,,,,,119.7014586,,,,,0.029698127,0.029398101,2.501,46.864,,,1.308383779,4.696427973,48.673625,1.7522505,4.913743406,50.925875,1.8333315,0,0,,0.05879,5.879,0,0,,0.594,145.9791537,232,,140.829153,7.093,158.7704918,7.5,2.142330987,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.30159236,,,,,,,,86.48909482,,,,,,,,,,,,140.829153,0
Uzbekistan,2001,,,,,,,119.6323607,,,,,0.032253474,0.031866554,2.711,47.961,,,1.308383779,4.746544611,49.058625,1.7661105,4.979355314,51.464875,1.8527355,0,0,,0.059779286,6.017,0,0,,0.594,140.1134568,232,,135.7169589,6.801,152.7858904,7.176,2.147687472,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.289544212,,,,,,,,85.53608748,,,,,,,,,,,,135.7169589,0
Uzbekistan,2002,,,,,,,120.6121977,,,,,0.032785457,0.032172172,2.737,49.31,,,1.308383779,4.888093519,50.521625,1.8187785,5.102279365,52.735375,1.8984735,0,0,,0.061061806,6.186,0,0,,0.594,137.5228503,232,,133.380137,6.685,152.9928767,7.198,2.197294176,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.284668412,,,,,,,,86.40179911,,,,,,,,,,,,133.380137,0
Uzbekistan,2003,,,,,,,111.4056368,,,,,0.022913462,0.022451169,1.91,48.7139,,,1.315456123,4.406640985,45.5455,1.639638,5.136735349,53.0915,1.911294,0,0,,0.070172789,7.154872553,0,0,,0.594,149.7729863,232,,144.9693151,7.264,150.5823288,7.134,2.041601479,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.308877229,,,,,,,,79.28823788,,,,,,,,,,,,144.9693151,0
Uzbekistan,2004,,,,,,,116.7014069,,,,,0.032028288,0.031737254,2.7,49.6776,,,1.315456123,4.440107206,46.017125,1.6566165,5.191424237,53.80375,1.936935,0,0,,0.0632798,6.493417416,0,0,,0.594,153.1088798,232,,145.8472131,7.458,138.4128415,6.578,2.066691776,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.314767187,,,,,,,,79.2515671,,,,,,,,,,,,145.8472131,0
Uzbekistan,2005,,,,,,,110.4991839,,,,,0.035579457,0.03553397,3.023,47.6272,,,1.308383779,4.539808707,46.921875,1.6891875,5.284802956,54.621875,1.9663875,0,0,,0.066580217,6.875604145,0,0,,0.594,105.2306849,232,,103.1564384,5.135,114.7880822,5.449,2.010395999,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.219048825,,,,,,,,76.07130145,,,,,,,,,,,,103.1564384,0
Uzbekistan,2006,,,,,,,103.524007,,,,,0.03681732,0.036744688,3.126,49.374,,,1.323115477,4.18966141,43.302875,1.5589035,5.475707733,56.595,2.03742,0,0,,0.056289783,5.849722521,0,0,,0.594,105.2507671,232,,103.0149315,5.136,113.8726027,5.412,1.870829767,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.218819165,,,,,,,,69.796489,,,,,,,,,,,,103.0149315,0
Uzbekistan,2007,,,,,,,109.2783378,,,,,0.038626603,0.038578396,3.282,49.0329,,,1.323115477,4.531427522,46.83525,1.686069,5.699206008,58.905,2.12058,0,0,,0.061746019,6.4571,0,0,,0.594,95.47073973,232,,94.33128767,4.658,103.8127501,4.928,1.985316639,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.198875017,,,,,,,,72.9769428,,,,,,,,,,,,94.33128767,0
Uzbekistan,2008,,,,,,,104.0023442,,,,,0.042452356,0.042363357,3.604,50.1784,,,1.315576302,4.258082313,44.130625,1.5887025,5.887948062,61.0225,2.19681,0,0,,0.041679671,4.3859,0,0,,0.594,93.28726776,232,,92.6281694,4.559,101.8308743,4.781,1.867688794,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.194854267,,,,,,,,67.60379623,,,,,,,,,,,,92.6281694,0
Uzbekistan,2009,,,,,,,103.2083454,,,,,0.043102288,0.042951084,3.654,50.0631,,1.268079848,1.268079848,4.264160835,44.072875,1.5866235,5.652643867,58.42375,2.103255,0,0,,0.061231167,6.4833,0,0,0.594,0.594,87.67884932,232,,88.73728767,4.275,95.21013699,4.455,1.875118571,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.184161616,,,,,,,,66.81230129,,,,,,,,,,,,88.73728767,0
Uzbekistan,2010,,,,,,,101.3103961,,,,,0.042814744,0.042668975,3.63,51.935,,,1.250812247,4.261367106,44.044,1.585584,5.528788573,57.143625,2.0571705,0,0,,0.076895172,8.1921,0,0,,0.594,73.46065753,232,,75.6270411,3.622,77.71547507,3.649308,1.861817314,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.156523398,,,,,,,,65.29047976,,,,,,,,,,,,75.6270411,0
Uzbekistan,2011,,,,,,,107.5186019,,,,,0.045717218,0.045184446,3.844,52.772,,,1.250812247,4.581847419,47.35637242,1.704829407,5.480363947,56.643125,2.0391525,0,0,,0.053375543,5.7213,0,0,,0.594,69.16306849,232,,70.96221918,3.412,76.57890411,3.585,1.951101034,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.147178867,,,,,,,,67.33273391,,,,,,,,,,,,70.96221918,0
Uzbekistan,2012,,,,,,,104.5111433,,,,,0.048696691,0.044103029,3.752,52.9641,,,1.250812247,4.461467269,46.2385,1.664586,5.454245894,56.527625,2.0349945,0,0,,0.058928008,6.354981202,0,0,,0.594,61.5039071,232,,63.48945355,3.034,67.72868852,3.165,1.903423244,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.131212545,,,,,,,,64.63365211,,,,,,,,,,,,63.48945355,0
Uzbekistan,2013,,,,,,,105.6769051,,,,,0.06797427,0.048075832,4.0899804,54.9,,,1.210537588,4.465309282,46.151875,1.6614675,5.40865825,55.902,2.012472,0,0,,0.057789759,6.27,0,0,,0.594,60.71518665,232,,60.10019178,2.862,63.28942672,2.9,1.911059197,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.123827668,,,,,,,,63.84534859,,,,,,,,,,,,60.10019178,0
Uzbekistan,2014,,,,,,,109.6304212,,,,,0.06470065,0.051682777,4.3968359,55.4,,,1.210537588,4.697188742,48.5485,1.747746,5.446839206,56.296625,2.0266785,0,0,,0.056665046,6.185008264,0,0,,0.594,50.2015092,232,,56.63473973,2.697,61.30761333,2.804347897,1.985773004,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.116661308,,,,,,,,65.26481594,,,,,,,,,,,,56.63473973,0
Uzbekistan,2015,,,,,,,104.1424032,,,,,0.05836687,0.046462811,3.952755,57.28,,,1.210537588,4.483934138,46.344375,1.6683975,5.187022461,53.61125,1.930005,0,0,,0.054829509,6.02049508,0,0,,0.594,57.04895151,232,,52.69287671,2.509,59.45624967,2.714991942,1.890120741,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.108526862,,,,,,,,61.11050353,,,,,,,,,,,,52.69287671,0
Uzbekistan,2016,,,,,,,97.29673483,,,,,0.054608162,0.045576766,3.877376,59.1,,,1.210537588,4.180535319,43.32693051,1.559769498,5.125840047,53.12403761,1.912465354,0,0,,0.066334254,7.327117,0,0,,0.594,57.29265792,232,,48.62046448,2.321,57.73865536,2.638976391,1.781111604,2.71598E-06,0.0003,,2.71598E-06,0.0003,,0,0,,,,,,,,,,,,,,,,,,,,0.100396973,,,,,,,,56.64797393,,,,,,,,,,,,48.62046448,2.71598E-06
Uzbekistan,2017,,,,,,,97.50622383,,,,,0.064395923,0.04747272,4.0386715,60.82,,,1.210537588,4.170149214,43.10120377,1.551643336,5.166163355,53.39565757,1.922243673,0,0,,0.075846285,8.427365,0,0,,0.594,58.4176012,232,,46.75854083,2.226024039,60.90046575,2.7644,1.788180525,0.0000063,0.0007,,0.0000063,0.0007,,0,0,,,,,,,,,,,,,,,,,,,,0.096288682,,,,,,,,55.95097527,,,,,,,,,,,,46.75854083,0.0000063
Uzbekistan,2018,,,,,,,101.7801818,,,,,0.085047591,0.049068152,4.1744005,62.8966,,1.210537588,1.210537588,4.294417932,44.38560177,1.597881664,5.530364452,57.15991273,2.057756858,0,0,,0.052765316,5.8973,0,0,0.594,0.594,69.63201114,232,,45.16322563,2.154930727,64.01456164,2.8921,1.828838652,1.4614E-05,0.001633333,,1.4614E-05,0.001633333,,0,0,,,,,,,,,,,,,,,,,,,,0.093129467,0.093129467,1.597881664,0.085047591,0,0.052765316,1.4614E-05,1.828838652,56.31314161,,0,0.001633333,0,0.001633333,,,,,,,45.16322563,1.4614E-05
Uzbekistan,2019,,,,,,,98.49375953,,1375,0,1375,0.07269605,0.047638418,4.052768,62.9,,42.74972656,1.210537588,4.200353579,43.41338552,1.562881879,5.444611365,56.27359882,2.025849558,0,0,,0.057943466,6.5,0,0,0.081369863,0.594,59.98025578,232,,43.65760729,2.087151177,61.97420548,2.7969,1.78368832,3.39737E-05,0.003811111,,3.39737E-05,0.003811111,,0,0,,,,,,,,,,,,,,,,,,,,0.090132951,0.090132951,1.562881879,0.07269605,0,0.057943466,3.39737E-05,1.78368832,54.08112706,,0,0.003811111,0,0.003811111,,,,,,,43.65760729,3.39737E-05
Venezuela,1965,,,,,,,43.74159393,,,,,0.00083736,,,,,,,0.727388197,7.51803,0.27064908,,,,0,0,,0.01369,1.369,0,0,,,,1120,,183.8799534,9.555840084,3503,184.1139618,0.688461987,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.403285547,,,,,,,,71.03198789,,,,,,,,,,,,183.8799534,0
Venezuela,1966,,,,,,,44.03436088,,,,,0.000879228,,,,,,,0.762721242,7.88322,0.28379592,,,,0,0,,0.01395,1.395,0,0,,,,1135,,181.4693945,9.371909709,3402,178.7859085,0.695004221,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.396379073,,,,,,,,69.34376067,,,,,,,,,,,,181.4693945,0
Venezuela,1967,,,,,,,45.99482936,,,,,0.000921096,,,,,,,0.835750029,8.63802,0.31096872,,,,0,0,,0.01636,1.636,0,0,,,,1217,,185.7288712,9.54223292,3576,187.9250425,0.732681572,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.404431756,,,,,,,,70.72392751,,,,,,,,,,,,185.7288712,0
