Country,Year,Biofuels (TWh),Hydro (TWh – sub method),Nuclear (TWh – sub method),Renewables (TWh – sub method),Solar (TWh – sub method),Wind (TWh – sub method),Other renewables (TWh – sub method),Low-carbon energy (TWh – sub method),Low-carbon energy (TWh),Fossil Fuels (TWh),Primary energy (TWh),Primary energy – direct (TWh),Coal (% primary direct energy),Gas (% primary direct energy),Oil (% primary direct energy),Biofuels (% primary direct energy),Nuclear (% primary direct energy),Hydro (% primary direct energy),Renewables (% primary direct energy),Solar (% primary direct energy),Wind (% primary direct energy),Other renewables (% primary direct energy),Fossil Fuels (% primary direct energy),Low-carbon energy (% primary direct energy),Coal (% sub energy),Gas (% sub energy),Oil (% sub energy),Biofuels (% sub energy),Nuclear (% sub energy),Hydro (% sub energy),Renewables (% sub energy),Solar (% sub energy),Wind (% sub energy),Other renewables (% sub energy),Fossil Fuels (% sub energy),Low-carbon energy (% sub energy),Coal (% growth),Coal (TWh growth – sub method),Oil (% growth),Oil (TWh growth – sub method),Gas (% growth),Gas (TWh growth – sub method),Biofuels (% growth),Biofuels (TWh growth – sub method),Fossil Fuels (% growth),Fossil Fuels (TWh growth – sub method),Hydro (% growth),Hydro (TWh growth – sub method),Nuclear (% growth),Nuclear (TWh growth – sub method),Renewables (% growth),Renewables (TWh growth – sub method),Solar (% growth),Solar (TWh growth – sub method),Wind (% growth),Wind (TWh growth – sub method),Other renewables (% growth),Other renewables (TWh growth – sub method),Low-carbon energy (% growth),Low-carbon energy (TWh growth – sub method),Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh),Biofuels per capita (kWh),Fossil Fuels per capita (kWh),Hydro per capita (kWh),Nuclear per capita (kWh),Renewables per capita (kWh),Solar per capita (kWh),Wind per capita (kWh),Other renewables per capita (kWh),Low-carbon energy per capita (kWh)
Romania,1989,,37.994,0.0,37.994,0.0,0.0,0.0,37.994,,732.032,770.027,,,,,,,,,,,,,,0.095,0.153,0.095,,0.0,0.018,0.018,0.0,0.0,0.0,0.342,0.018,-0.114,-0.233,3.115,6.11,-0.394,-1.289,,,0.631,4.589,-7.431,-3.05,,0.0,-7.431,-3.05,,0.0,,0.0,,0.0,-7.431,-3.05,8674.528,8619.929,13900.434,,31194.891,1619.1,0.0,1619.1,0.0,0.0,0.0,1619.1
Romania,1990,,31.697,0.0,31.703,0.0,0.003,0.003,31.703,,701.468,733.171,,,,,,,,,,,,,,0.072,0.165,0.108,,0.0,0.016,0.016,0.0,0.0,0.0,0.344,0.016,-28.248,-57.502,8.77,17.739,2.82,9.198,,,-4.175,-30.565,-16.574,-6.297,,0.0,-16.559,-6.292,,0.0,,0.003,,0.003,-16.559,-6.292,6218.102,9366.798,14278.568,,29863.468,1349.442,0.0,1349.685,0.0,0.119,0.124,1349.685
Romania,1991,,40.522,0.0,40.522,0.0,0.0,0.0,40.522,,581.308,621.83,,,,,,,,,,,,,,0.071,0.16,0.106,,0.0,0.023,0.023,0.0,0.0,0.0,0.337,0.023,-16.532,-24.147,-16.993,-37.387,-17.48,-58.626,,,-17.13,-120.16,27.842,8.825,,0.0,27.818,8.819,,0.0,-100.0,-0.003,-100.0,-0.003,27.818,8.819,5197.297,7785.895,11799.043,,24782.235,1727.538,0.0,1727.538,0.0,0.0,0.0,1727.538
Romania,1992,,32.5,0.0,32.506,0.0,0.0,0.006,32.506,,516.071,548.577,,,,,,,,,,,,,,0.079,0.162,0.098,,0.0,0.021,0.021,0.0,0.0,0.0,0.339,0.021,-1.542,-1.879,-18.117,-33.087,-10.937,-30.271,,,-11.222,-65.237,-19.797,-8.022,,0.0,-19.783,-8.017,,0.0,,0.0,,0.006,-19.783,-8.017,5134.863,6397.377,10544.886,,22077.127,1390.326,0.0,1390.564,0.0,0.0,0.238,1390.564
Romania,1993,,35.467,0.0,35.469,0.0,0.0,0.003,35.469,,497.464,532.934,,,,,,,,,,,,,,0.08,0.16,0.096,,0.0,0.024,0.024,0.0,0.0,0.0,0.336,0.024,-1.091,-1.31,-5.198,-7.774,-3.864,-9.524,,,-3.605,-18.607,9.128,2.967,,0.0,9.118,2.964,,0.0,,0.0,-50.0,-0.003,9.118,2.964,5104.794,6095.823,10189.292,,21389.91,1524.993,0.0,1525.112,0.0,0.0,0.119,1525.112
Romania,1994,,36.239,0.0,36.239,0.0,0.0,0.0,36.239,,466.274,502.513,,,,,,,,,,,,,,0.085,0.155,0.094,,0.0,0.026,0.026,0.0,0.0,0.0,0.334,0.026,0.144,0.171,-7.216,-10.23,-8.917,-21.131,,,-6.27,-31.19,2.177,0.772,,0.0,2.169,0.769,,0.0,,0.0,-100.0,-0.003,2.169,0.769,5143.377,5690.469,9337.381,,20171.228,1567.711,0.0,1567.711,0.0,0.0,0.0,1567.711
Romania,1995,,46.369,0.0,46.369,0.0,0.0,0.0,46.369,,505.442,551.812,,,,,,,,,,,,,,0.08,0.146,0.104,,0.0,0.03,0.03,0.0,0.0,0.0,0.33,0.03,3.348,3.981,20.728,27.265,3.67,7.922,,,8.4,39.168,27.955,10.131,,0.0,27.955,10.131,,0.0,,0.0,,0.0,27.955,10.131,5350.562,6915.168,9743.747,,22009.477,2019.159,0.0,2019.159,0.0,0.0,0.0,2019.159
Romania,1996,,43.764,3.85,43.764,0.0,0.0,0.0,47.614,,500.882,548.496,,,,,,,,,,,,,,0.081,0.148,0.1,,0.003,0.029,0.029,0.0,0.0,0.0,0.329,0.031,-0.07,-0.087,-4.123,-6.548,0.927,2.075,,,-0.902,-4.56,-5.619,-2.606,,3.85,-5.619,-2.606,,0.0,,0.0,,0.0,2.684,1.244,5384.077,6676.265,9902.661,,21963.003,1918.99,168.818,1918.99,0.0,0.0,0.0,2087.808
Romania,1997,,48.636,15.0,48.667,0.0,0.0,0.031,63.667,,456.194,519.861,,,,,,,,,,,,,,0.077,0.128,0.11,,0.01,0.034,0.034,0.0,0.0,0.0,0.316,0.044,-9.128,-11.208,4.592,6.992,-17.921,-40.472,,,-8.922,-44.688,11.133,4.872,289.61,11.15,11.203,4.903,,0.0,,0.0,,0.031,33.714,16.053,4928.962,7034.702,8188.386,,20152.05,2148.468,662.615,2149.817,0.0,0.0,1.35,2812.432
Romania,1998,,52.442,14.742,52.472,0.0,0.0,0.031,67.214,,407.927,475.141,,,,,,,,,,,,,,0.071,0.132,0.106,,0.011,0.04,0.04,0.0,0.0,0.0,0.309,0.051,-15.725,-17.546,-12.325,-19.628,-5.985,-11.094,,,-10.58,-48.267,7.825,3.806,-1.722,-0.258,7.82,3.806,,0.0,,0.0,0.0,0.0,5.572,3.547,4185.573,6214.677,7757.027,,18157.277,2334.24,656.169,2335.6,0.0,0.0,1.36,2991.768
Romania,1999,,50.806,14.439,50.806,0.0,0.0,0.0,65.244,,352.339,417.583,,,,,,,,,,,,,,0.07,0.138,0.096,,0.012,0.044,0.044,0.0,0.0,0.0,0.304,0.056,-13.069,-12.289,-20.57,-28.72,-8.366,-14.58,,,-13.627,-55.588,-3.12,-1.636,-2.054,-0.303,-3.176,-1.667,,0.0,,0.0,-100.0,-0.031,-2.93,-1.969,3666.021,4973.569,7161.674,,15801.264,2278.47,647.539,2278.47,0.0,0.0,0.0,2926.009
Romania,2000,,41.05,15.156,41.05,0.0,0.0,0.0,56.206,,361.152,417.358,,,,,,,,,,,,,,0.074,0.137,0.101,,0.013,0.035,0.035,0.0,0.0,0.0,0.312,0.048,4.638,3.791,5.065,5.618,-0.372,-0.595,,,2.502,8.814,-19.202,-9.756,4.963,0.717,-19.202,-9.756,,0.0,,0.0,,0.0,-13.854,-9.039,3863.885,5263.429,7186.795,,16314.109,1854.327,684.613,1854.327,0.0,0.0,0.0,2538.94
Romania,2001,,41.184,15.03,41.184,0.0,0.0,0.0,56.213,,365.912,422.125,,,,,,,,,,,,,,0.075,0.131,0.106,,0.013,0.035,0.035,0.0,0.0,0.0,0.312,0.048,3.416,2.922,6.568,7.653,-3.655,-5.816,,,1.318,4.76,0.325,0.134,-0.831,-0.126,0.325,0.134,,0.0,,0.0,,0.0,0.014,0.008,4022.799,5646.908,6970.708,,16640.415,1872.89,683.492,1872.89,0.0,0.0,0.0,2556.382
Romania,2002,,43.997,15.116,44.005,0.0,0.0,0.008,59.122,,379.021,438.142,,,,,,,,,,,,,,0.078,0.13,0.103,,0.012,0.036,0.036,0.0,0.0,0.0,0.311,0.049,7.7,6.812,0.866,1.076,3.406,5.221,,,3.582,13.109,6.832,2.813,0.577,0.087,6.852,2.822,,0.0,,0.0,,0.008,5.174,2.908,4359.55,5731.301,7253.025,,17343.876,2013.297,691.718,2013.673,0.0,0.0,0.376,2705.391
Romania,2003,,36.122,13.366,36.13,0.0,0.0,0.008,49.496,,389.129,438.626,,,,,,,,,,,,,,0.088,0.141,0.091,,0.011,0.03,0.03,0.0,0.0,0.0,0.319,0.041,11.91,11.347,-11.208,-14.038,8.076,12.8,,,2.667,10.109,-17.899,-7.875,-11.581,-1.751,-17.895,-7.875,,0.0,,0.0,-0.676,-0.0,-16.281,-9.625,4908.636,5120.044,7886.704,,17915.384,1663.059,615.353,1663.435,0.0,0.0,0.376,2278.788
Romania,2004,,44.701,15.018,44.712,0.0,0.0,0.011,59.73,,394.386,454.116,,,,,,,,,,,,,,0.083,0.128,0.101,,0.012,0.035,0.035,0.0,0.0,0.0,0.313,0.047,-1.665,-1.776,14.606,16.243,-5.377,-9.211,,,1.351,5.257,23.749,8.579,12.366,1.653,23.751,8.581,,0.0,,0.0,32.653,0.003,20.676,10.234,4858.768,5906.639,7511.908,,18277.315,2071.603,696.013,2072.106,0.0,0.0,0.502,2768.118
Romania,2005,,54.354,14.942,54.37,0.0,0.0,0.016,69.313,,385.152,454.465,,,,,,,,,,,,,,0.079,0.128,0.098,,0.012,0.043,0.043,0.0,0.0,0.0,0.305,0.055,-4.635,-4.86,-3.303,-4.209,-0.101,-0.164,,,-2.341,-9.233,21.596,9.653,-0.508,-0.076,21.602,9.659,,0.0,,0.0,48.974,0.005,16.043,9.583,4668.296,5754.385,7560.569,,17983.25,2537.871,697.673,2538.625,0.0,0.0,0.754,3236.297
Romania,2006,,49.065,15.054,49.078,0.0,0.003,0.011,64.132,,399.999,464.132,,,,,,,,,,,,,,0.088,0.128,0.094,,0.012,0.038,0.038,0.0,0.0,0.0,0.31,0.05,13.274,13.272,-1.322,-1.629,1.979,3.204,,,3.855,14.847,-9.732,-5.289,0.748,0.112,-9.734,-5.292,,0.0,,0.003,-33.735,-0.005,-7.474,-5.18,5333.546,5727.262,7776.594,,18837.402,2310.639,708.952,2311.268,0.0,0.126,0.504,3020.22
Romania,2007,,42.41,20.477,42.511,0.0,0.008,0.093,62.988,,384.53,447.518,,,,,,,,,,,,,,0.092,0.119,0.098,,0.016,0.034,0.034,0.0,0.0,0.0,0.309,0.051,0.843,0.955,0.234,0.285,-10.118,-16.709,,,-3.867,-15.469,-13.564,-6.655,36.023,5.423,-13.382,-6.568,,0.0,198.337,0.005,769.319,0.082,-1.785,-1.145,5429.672,5795.296,7056.23,,18281.197,2016.227,973.512,2021.026,0.0,0.379,4.42,2994.539
Romania,2008,,45.391,29.634,45.467,0.0,0.013,0.063,75.101,,372.527,447.628,,,,,,,,,,,,,,0.088,0.113,0.097,,0.024,0.036,0.036,0.0,0.0,0.0,0.299,0.06,-3.784,-4.321,-0.553,-0.674,-4.721,-7.008,,,-3.121,-12.003,7.029,2.981,44.718,9.157,6.955,2.956,,0.0,65.505,0.005,-31.854,-0.03,19.231,12.113,5275.558,5819.887,6789.143,,17884.588,2179.146,1422.686,2182.821,0.0,0.633,3.042,3605.507
Romania,2009,,40.753,30.831,40.805,0.003,0.024,0.026,71.636,,318.535,390.171,,,,,,,,,,,,,,0.08,0.113,0.099,,0.028,0.037,0.037,0.0,0.0,0.0,0.293,0.066,-20.271,-22.276,-11.014,-13.352,-12.987,-18.365,,,-14.494,-53.992,-10.217,-4.638,4.039,1.197,-10.253,-4.662,,0.003,78.947,0.01,-58.61,-0.037,-4.614,-3.465,4245.165,5226.951,5962.285,,15434.401,1974.65,1493.89,1977.193,0.128,1.144,1.271,3471.083
Romania,2010,,51.842,30.305,52.935,0.005,0.798,0.289,83.24,,310.255,393.496,,,,,,,,,,,,,,0.075,0.114,0.094,,0.028,0.047,0.048,0.0,0.001,0.0,0.283,0.076,-6.525,-5.717,-4.619,-4.982,1.966,2.42,,,-2.599,-8.28,27.211,11.089,-1.704,-0.525,29.725,12.129,99.161,0.003,3279.141,0.774,1003.71,0.263,16.198,11.604,4000.362,5025.997,6128.857,,15155.216,2532.365,1480.344,2585.733,0.258,38.973,14.137,4066.077
Romania,2011,,38.167,30.442,42.277,0.003,3.594,0.513,72.72,,330.323,403.043,,,,,,,,,,,,,,0.085,0.115,0.094,,0.027,0.034,0.038,0.0,0.003,0.0,0.293,0.065,16.57,13.57,2.736,2.815,2.935,3.683,,,6.468,20.068,-26.378,-13.675,0.452,0.137,-20.133,-10.658,-50.895,-0.003,350.504,2.797,77.291,0.224,-12.639,-10.521,4694.224,5197.812,6350.673,,16242.71,1876.758,1496.921,2078.859,0.127,176.743,25.231,3575.78
Romania,2012,,31.079,29.534,38.446,0.021,6.8,0.546,67.98,,319.749,387.729,,,,,,,,,,,,,,0.081,0.116,0.098,,0.027,0.029,0.036,0.0,0.006,0.001,0.295,0.063,-7.814,-7.46,0.658,0.696,-2.951,-3.811,,,-3.201,-10.575,-18.571,-7.088,-2.984,-0.908,-9.063,-3.831,695.284,0.018,89.185,3.206,6.422,0.033,-6.518,-4.74,4350.789,5260.283,6196.579,,15807.651,1536.481,1460.103,1900.673,1.019,336.177,26.996,3360.775
Romania,2013,,37.875,29.746,51.168,1.075,11.572,0.645,80.914,,279.87,360.784,,,,,,,,,,,,,,0.068,0.114,0.096,,0.03,0.038,0.051,0.001,0.011,0.001,0.278,0.08,-22.328,-19.65,-8.754,-9.314,-8.707,-10.914,,,-12.472,-39.878,21.866,6.796,0.717,0.212,33.091,12.722,5117.094,1.055,70.181,4.772,18.152,0.099,19.026,12.934,3395.239,4822.369,5683.621,,13901.229,1881.258,1477.487,2541.514,53.411,574.799,32.046,4019.001
Romania,2014,,47.141,29.713,63.743,3.296,12.021,1.285,93.457,,280.512,373.969,,,,,,,,,,,,,,0.065,0.104,0.1,,0.028,0.045,0.061,0.003,0.012,0.001,0.269,0.09,-1.123,-0.768,7.318,7.105,-4.978,-5.696,,,0.229,0.642,24.464,9.266,-0.109,-0.033,24.577,12.576,206.558,2.221,3.879,0.449,99.197,0.64,15.502,12.543,3373.331,5200.31,5426.818,,14000.46,2352.807,1483.005,3181.457,164.526,599.98,64.144,4664.461
Romania,2015,,42.078,29.446,66.285,5.014,17.868,1.326,95.731,,279.727,375.458,,,,,,,,,,,,,,0.067,0.099,0.101,,0.028,0.04,0.063,0.005,0.017,0.001,0.267,0.091,3.702,2.502,1.666,1.736,-4.62,-5.023,,,-0.28,-0.785,-10.74,-5.063,-0.898,-0.267,3.987,2.541,52.104,1.718,48.636,5.847,3.145,0.04,2.434,2.275,3517.641,5316.34,5204.888,,14038.868,2111.778,1477.851,3326.689,251.641,896.741,66.529,4804.54
Romania,2016,,45.337,28.382,67.822,4.577,16.572,1.335,96.203,,278.24,374.443,,,,,,,,,,,,,,0.06,0.1,0.106,,0.027,0.043,0.065,0.004,0.016,0.001,0.265,0.092,-11.001,-7.711,4.707,4.986,1.194,1.238,,,-0.532,-1.487,7.746,3.259,-3.615,-1.064,2.318,1.537,-8.717,-0.437,-7.249,-1.295,0.736,0.01,0.493,0.472,3151.048,5602.808,5301.309,,14055.164,2290.164,1433.702,3425.972,231.201,837.152,67.455,4859.675
Romania,2017,,36.235,28.773,60.705,4.64,18.518,1.313,89.478,,291.521,380.999,,,,,,,,,,,,,,0.059,0.106,0.109,,0.027,0.034,0.057,0.004,0.017,0.001,0.273,0.084,0.21,0.131,4.682,5.193,7.582,7.957,,,4.773,13.281,-20.076,-9.102,1.376,0.391,-10.492,-7.116,1.378,0.063,11.736,1.945,-1.68,-0.022,-6.991,-6.725,3180.536,5907.6,5744.529,,14832.665,1843.65,1463.955,3088.713,236.085,942.177,66.802,4552.668
Romania,2018,,43.902,28.276,65.102,4.402,15.713,1.086,93.378,,294.593,387.971,,,,,,,,,,,,,,0.055,0.106,0.11,,0.026,0.04,0.06,0.004,0.014,0.001,0.271,0.086,-4.621,-2.889,2.785,3.234,2.416,2.727,,,1.054,3.072,21.158,7.667,-1.725,-0.496,7.243,4.397,-5.138,-0.238,-15.147,-2.805,-17.251,-0.226,4.359,3.9,3056.562,6118.154,5927.885,,15102.6,2250.656,1449.607,3337.527,225.653,805.521,55.697,4787.134
Romania,2019,,38.582,27.932,61.004,4.403,16.771,1.248,88.936,,288.943,377.879,,,,,,,,,,,,,,0.054,0.101,0.117,,0.026,0.036,0.057,0.004,0.016,0.001,0.272,0.084,-3.087,-1.841,3.697,4.412,-7.111,-8.222,,,-1.918,-5.65,-12.118,-5.32,-1.218,-0.344,-6.295,-4.098,0.025,0.001,6.739,1.059,14.905,0.162,-4.757,-4.442,2983.856,6390.732,5546.63,,14921.219,1992.391,1442.416,3150.306,227.36,866.089,64.467,4592.722
Romania,2020,,37.222,28.288,60.002,4.202,17.159,1.419,88.29,,277.245,365.534,,,,,,,,,,,,,,0.041,0.11,0.119,,0.028,0.036,0.058,0.004,0.017,0.001,0.27,0.086,-26.772,-15.469,-1.612,-1.995,5.369,5.766,,,-4.049,-11.698,-3.523,-1.359,1.276,0.356,-1.644,-1.003,-4.57,-0.201,2.31,0.387,13.649,0.17,-0.727,-0.646,2199.428,6329.167,5882.959,,14411.553,1934.87,1470.449,3118.959,218.4,891.939,73.749,4589.407
Russia,1965,,226.206,5.168,226.206,0.0,0.0,0.0,231.374,,6670.801,6902.175,,,,,,,,,,,,,,0.18,0.063,0.104,,0.0,0.012,0.012,0.0,0.0,0.0,0.348,0.012,,,,,,,,,,,,,,,,,,,,,,,,,27344.574,15769.108,9618.365,,52732.048,1788.135,40.854,1788.135,0.0,0.0,0.0,1828.989
Russia,1966,,255.064,5.733,255.064,0.0,0.0,0.0,260.797,,7078.846,7339.643,,,,,,,,,,,,,,0.176,0.067,0.105,,0.0,0.013,0.013,0.0,0.0,0.0,0.347,0.013,3.643,126.031,7.088,141.398,11.557,140.616,,,6.117,408.045,12.758,28.858,10.926,0.565,12.758,28.858,,0.0,,0.0,,0.0,12.717,29.423,28137.662,16765.784,10653.001,,55556.447,2001.803,44.994,2001.803,0.0,0.0,0.0,2046.796
Russia,1967,,246.031,6.261,246.031,0.0,0.0,0.0,252.292,,7462.695,7714.987,,,,,,,,,,,,,,0.17,0.07,0.109,,0.0,0.011,0.011,0.0,0.0,0.0,0.348,0.012,1.548,55.501,8.955,191.296,10.097,137.051,,,5.422,383.848,-3.542,-9.033,9.208,0.528,-3.542,-9.033,,0.0,,0.0,,0.0,-3.261,-8.505,28401.568,18157.366,11658.137,,58217.071,1919.305,48.841,1919.305,0.0,0.0,0.0,1968.146
Russia,1968,,289.0,8.704,289.0,0.0,0.0,0.0,297.704,,7703.697,8001.401,,,,,,,,,,,,,,0.162,0.073,0.112,,0.0,0.013,0.013,0.0,0.0,0.0,0.347,0.013,-0.872,-31.75,6.598,153.573,7.975,119.179,,,3.229,241.002,17.465,42.969,39.02,2.443,17.465,42.969,,0.0,,0.0,,0.0,18.0,45.412,28006.975,19254.399,12522.178,,59783.553,2242.749,67.544,2242.749,0.0,0.0,0.0,2310.294
Russia,1969,,319.947,10.091,319.947,0.0,0.0,0.0,330.038,,8023.527,8353.565,,,,,,,,,,,,,,0.158,0.074,0.114,,0.0,0.014,0.014,0.0,0.0,0.0,0.346,0.014,1.434,51.737,6.338,157.263,6.868,110.83,,,4.152,319.83,10.708,30.947,15.938,1.387,10.708,30.947,,0.0,,0.0,,0.0,10.861,32.334,28268.58,20373.992,13316.359,,61958.931,2470.685,77.924,2470.685,0.0,0.0,0.0,2548.609
Russia,1970,,345.492,12.19,345.492,0.0,0.0,0.0,357.682,,8429.689,8787.372,,,,,,,,,,,,,,0.149,0.078,0.119,,0.0,0.014,0.014,0.0,0.0,0.0,0.345,0.015,-0.828,-30.314,10.084,266.063,9.882,170.414,,,5.062,406.162,7.984,25.544,20.803,2.099,7.984,25.544,,0.0,,0.0,,0.0,8.376,27.644,27894.232,22316.358,14559.114,,64769.704,2654.595,93.664,2654.595,0.0,0.0,0.0,2748.259
Russia,1971,,350.275,14.965,350.275,0.0,0.0,0.0,365.24,,8854.201,9219.44,,,,,,,,,,,,,,0.145,0.081,0.12,,0.001,0.014,0.014,0.0,0.0,0.0,0.346,0.014,2.022,73.411,6.016,174.729,9.308,176.371,,,5.036,424.511,1.385,4.783,22.759,2.774,1.385,4.783,,0.0,,0.0,,0.0,2.113,7.558,28309.925,23535.545,15831.296,,67676.766,2677.317,114.381,2677.317,0.0,0.0,0.0,2791.698
Russia,1972,,341.386,27.314,341.386,0.0,0.0,0.0,368.701,,9325.479,9694.18,,,,,,,,,,,,,,0.141,0.081,0.124,,0.001,0.013,0.013,0.0,0.0,0.0,0.346,0.014,2.795,103.522,8.46,260.491,5.179,107.265,,,5.323,471.278,-2.538,-8.889,82.527,12.35,-2.538,-8.889,,0.0,,0.0,,0.0,0.948,3.461,28944.359,25389.029,16561.43,,70894.818,2595.312,207.651,2595.312,0.0,0.0,0.0,2802.963
Russia,1973,,339.847,39.75,339.847,0.0,0.0,0.0,379.598,,9807.651,10187.249,,,,,,,,,,,,,,0.136,0.084,0.127,,0.001,0.012,0.012,0.0,0.0,0.0,0.347,0.013,1.071,40.768,7.508,250.738,8.752,190.666,,,5.17,482.172,-0.451,-1.539,45.528,12.436,-0.451,-1.539,,0.0,,0.0,,0.0,2.955,10.897,29091.496,27143.31,17910.698,,74145.504,2569.235,300.509,2569.235,0.0,0.0,0.0,2869.745
Russia,1974,,366.75,59.613,366.75,0.0,0.0,0.0,426.363,,10323.323,10749.686,,,,,,,,,,,,,,0.13,0.084,0.132,,0.002,0.012,0.012,0.0,0.0,0.0,0.346,0.014,0.491,18.891,9.853,353.773,6.036,143.008,,,5.258,515.672,7.916,26.903,49.969,19.863,7.916,26.903,,0.0,,0.0,,0.0,12.32,46.766,29068.064,29648.25,18883.831,,77600.146,2756.852,448.108,2756.852,0.0,0.0,0.0,3204.96
Russia,1975,,349.964,79.488,349.964,0.0,0.0,0.0,429.452,,10852.633,11282.085,,,,,,,,,,,,,,0.127,0.087,0.132,,0.003,0.011,0.011,0.0,0.0,0.0,0.346,0.014,2.846,110.072,4.828,190.426,9.108,228.813,,,5.127,529.31,-4.577,-16.786,33.34,19.875,-4.577,-16.786,,0.0,,0.0,,0.0,0.724,3.089,29722.852,30900.221,20484.846,,81107.919,2615.482,594.058,2615.482,0.0,0.0,0.0,3209.54
Russia,1976,,377.042,105.98,377.042,0.0,0.0,0.0,483.022,,11237.649,11720.671,,,,,,,,,,,,,,0.122,0.093,0.13,,0.003,0.012,0.012,0.0,0.0,0.0,0.345,0.015,-0.108,-4.306,2.758,114.024,10.044,275.298,,,3.548,385.016,7.737,27.078,33.328,26.492,7.737,27.078,,0.0,,0.0,,0.0,12.474,53.57,29516.103,31565.7,22409.763,,83491.565,2801.282,787.39,2801.282,0.0,0.0,0.0,3588.672
Russia,1977,,408.373,141.752,408.373,0.0,0.0,0.0,550.125,,11694.843,12244.968,,,,,,,,,,,,,,0.119,0.095,0.13,,0.004,0.012,0.012,0.0,0.0,0.0,0.344,0.016,1.796,71.362,4.004,170.129,7.151,215.702,,,4.068,457.193,8.31,31.331,33.754,35.773,8.31,31.331,,0.0,,0.0,,0.0,13.892,67.103,29864.991,32631.597,23867.458,,86364.046,3015.749,1046.813,3015.749,0.0,0.0,0.0,4062.561
Russia,1978,,471.392,145.73,471.392,0.0,0.0,0.0,617.122,,12155.231,12772.353,,,,,,,,,,,,,,0.113,0.097,0.132,,0.004,0.013,0.013,0.0,0.0,0.0,0.343,0.017,-0.605,-24.474,6.118,270.356,6.637,214.507,,,3.937,460.389,15.432,63.019,2.806,3.977,15.432,63.019,,0.0,,0.0,,0.0,12.178,66.997,29499.846,34412.999,25293.431,,89206.276,3459.509,1069.5,3459.509,0.0,0.0,0.0,4529.008
Russia,1979,,477.842,165.605,477.842,0.0,0.0,0.0,643.447,,12478.69,13122.137,,,,,,,,,,,,,,0.111,0.1,0.131,,0.005,0.013,0.013,0.0,0.0,0.0,0.342,0.018,0.724,29.095,1.754,82.238,6.155,212.126,,,2.661,323.459,1.368,6.45,13.638,19.875,1.368,6.45,,0.0,,0.0,,0.0,4.266,26.325,29522.799,34791.954,26677.998,,90992.751,3484.353,1207.566,3484.353,0.0,0.0,0.0,4691.919
Russia,1980,,510.939,205.343,510.939,0.0,0.0,0.0,716.282,,12697.976,13414.258,,,,,,,,,,,,,,0.105,0.101,0.134,,0.006,0.014,0.014,0.0,0.0,0.0,0.341,0.019,-3.044,-123.245,4.828,230.358,3.066,112.173,,,1.757,219.285,6.926,33.097,23.996,39.738,6.926,33.097,,0.0,,0.0,,0.0,11.32,72.835,28434.656,36230.294,27313.953,,91978.903,3701.034,1487.418,3701.034,0.0,0.0,0.0,5188.451
Russia,1981,,518.734,241.913,518.734,0.0,0.0,0.0,760.647,,12938.948,13699.595,,,,,,,,,,,,,,0.103,0.105,0.133,,0.006,0.014,0.014,0.0,0.0,0.0,0.34,0.02,-0.634,-24.906,0.872,43.609,5.895,222.269,,,1.898,240.972,1.526,7.794,17.81,36.571,1.526,7.794,,0.0,,0.0,,0.0,6.194,44.365,28063.021,36298.838,28728.222,,93090.081,3732.063,1740.46,3732.063,0.0,0.0,0.0,5472.523
Russia,1982,,485.214,278.484,485.214,0.0,0.0,0.0,763.698,,13279.275,14042.973,,,,,,,,,,,,,,0.102,0.111,0.128,,0.007,0.012,0.012,0.0,0.0,0.0,0.34,0.02,1.532,59.743,-0.73,-36.832,7.949,317.416,,,2.63,340.327,-6.462,-33.519,15.117,36.571,-6.462,-33.519,,0.0,,0.0,,0.0,0.401,3.051,28297.245,35786.474,30798.995,,94882.714,3466.94,1989.815,3466.94,0.0,0.0,0.0,5456.755
Russia,1983,,501.006,309.432,501.006,0.0,0.0,0.0,810.438,,13527.71,14338.147,,,,,,,,,,,,,,0.1,0.116,0.124,,0.008,0.013,0.013,0.0,0.0,0.0,0.34,0.02,0.257,10.159,-1.461,-73.16,7.225,311.436,,,1.871,248.435,3.255,15.792,11.113,30.948,3.255,15.792,,0.0,,0.0,,0.0,6.12,46.74,28172.332,35018.236,32794.356,,95984.923,3554.853,2195.553,3554.853,0.0,0.0,0.0,5750.405
Russia,1984,,563.856,399.44,563.856,0.0,0.0,0.0,963.296,,13912.231,14875.528,,,,,,,,,,,,,,0.095,0.122,0.119,,0.01,0.014,0.014,0.0,0.0,0.0,0.337,0.023,-0.944,-37.474,0.014,0.711,9.115,421.284,,,2.842,384.522,12.545,62.85,29.088,90.009,12.545,62.85,,0.0,,0.0,,0.0,18.861,152.859,27709.296,34775.866,35530.762,,98015.924,3972.538,2814.18,3972.538,0.0,0.0,0.0,6786.718
Russia,1985,,443.684,275.881,443.684,0.0,0.0,0.0,719.565,,8801.024,9520.589,,,,,,,,,,,,,,0.087,0.135,0.111,,0.01,0.017,0.017,0.0,0.0,0.0,0.333,0.027,-41.422,-1629.129,-40.513,-1999.747,-29.393,-1482.332,,,-36.739,-5111.207,-21.313,-120.172,-30.933,-123.559,-21.313,-120.172,,0.0,,0.0,,0.0,-25.302,-243.732,16115.911,20539.607,24908.495,,61564.013,3103.609,1929.816,3103.609,0.0,0.0,0.0,5033.426
